Timestamp,/Climber/LiftMotorCurrentAmps,/Drive/Module0/DriveCurrentAmps,/Drive/Module0/TurnCurrentAmps,/Drive/Module1/DriveCurrentAmps,/Drive/Module1/TurnCurrentAmps,/Drive/Module2/DriveCurrentAmps,/Drive/Module2/TurnCurrentAmps,/Drive/Module3/DriveCurrentAmps,/Drive/Module3/TurnCurrentAmps,/DriverStation/Autonomous,/DriverStation/Enabled,/DriverStation/MatchNumber,/DriverStation/MatchTime,/DriverStation/MatchType,/Hopper/AgitatorCurrentAmps,/Hopper/IndexerCurrentAmps,/Hopper/ShooterFeedingRollerCurrentAmps,/Intake/IntakePivotCurrentAmps,/Intake/IntakeRollerCurrentAmps,/Shooter/AngleMotorCurrentAmps,/Shooter/BottomRollerMotorCurrentAmps,/Shooter/TopRollerMotorCurrentAmps,/SystemStats/BatteryVoltage,/SystemStats/BrownedOut,/SystemStats/BrownoutVoltage
281.518855,-0.22,60.9,33.42,30.3,13.02,70.14,43.78,-16.22,20.04,False,True,4,119.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,32.36,10.167449951171875,False,6.0
281.53887,-0.02,55.120000000000005,-28.76,70.06,-37.02,76.88,-3.88,56.78,-34.1,False,True,4,119.0,3,0.0,0.0,0.0,0.0,0.0,0.0,7.96,32.36,9.024040283203124,False,6.0
281.561168,-0.08,15.34,28.52,49.04,51.88,34.18,47.68,48.36,51.160000000000004,False,True,4,119.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.8,32.36,9.72139453125,False,6.0
281.579013,-0.08,40.02,-9.42,57.92,-8.06,42.56,14.44,63.46,-1.58,False,True,4,119.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,32.36,8.797871337890625,False,6.0
281.598843,-0.18,-24.28,42.7,44.94,49.620000000000005,14.06,50.88,46.52,46.96,False,True,4,119.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,32.36,9.495225585937499,False,6.0
281.619155,-0.08,53.92,-34.18,54.88,25.64,58.94,13.280000000000001,58.96,25.52,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,32.36,8.55285498046875,False,6.0
281.639059,-0.1,55.96,53.58,32.44,-1.16,54.44,54.46,14.120000000000001,42.4,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.56,32.36,9.878456298828125,False,6.0
281.658796,-0.3,62.82,6.1000000000000005,50.56,59.160000000000004,53.160000000000004,-12.92,2.02,21.76,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0200000000000005,32.36,9.614592529296875,False,6.0
281.678849,-0.12,35.7,14.92,18.82,4.2,51.58,0.18,37.54,50.78,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.7600000000000002,32.36,9.350728759765625,False,6.0
281.69905,-0.38,37.18,-21.98,56.28,6.38,46.36,21.46,59.34,12.32,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-2.24,32.36,9.727677001953124,False,6.0
281.718805,-0.02,56.1,-17.44,49.620000000000005,-3.2600000000000002,46.480000000000004,-1.1400000000000001,48.96,-4.54,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-2.24,32.36,9.803066650390624,False,6.0
281.738858,-0.06,57.94,5.36,36.300000000000004,8.8,58.04,-20.02,35.32,-9.88,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.7,32.36,8.898390869140625,False,6.0
281.759022,-0.14,41.0,48.28,5.54,48.52,46.84,52.160000000000004,3.3000000000000003,46.5,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.8200000000000001,32.36,9.972693359375,False,6.0
281.778833,-0.02,65.92,-6.18,26.560000000000002,20.68,59.88,26.04,3.5,37.7,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,7.76,32.36,9.40727099609375,False,6.0
281.798756,-0.04,39.1,57.42,7.84,50.1,52.0,60.620000000000005,13.14,54.92,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0600000000000005,32.36,9.363293701171875,False,6.0
281.818753,-0.14,29.78,20.54,38.2,42.94,46.160000000000004,45.42,40.58,23.28,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,9.120000000000001,32.36,11.524463623046875,False,6.0
281.838824,-0.02,-19.900000000000002,39.18,5.4,60.28,-38.36,49.96,6.28,68.58,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.54,32.36,8.954933105468749,False,6.0
281.860416,-0.02,-0.56,46.26,15.88,32.42,-1.92,32.56,2.82,26.560000000000002,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-9.38,32.36,11.11610302734375,False,6.0
281.879801,-0.44,73.72,-37.4,-37.32,30.560000000000002,50.480000000000004,22.28,-33.3,28.12,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,32.36,9.664852294921875,False,6.0
281.899946,-0.02,62.24,63.620000000000005,-7.98,64.58,-29.48,60.32,-8.0,63.92,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,32.36,9.865891357421875,False,6.0
281.921872,-0.04,112.68,40.82,-24.84,26.26,66.58,35.160000000000004,33.42,44.02,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,15.3,32.36,9.639722412109375,False,6.0
281.939903,-0.06,98.72,21.98,-10.58,11.22,30.16,53.86,3.38,54.92,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,19.38,32.36,10.644917724609375,False,6.0
281.9599,-0.04,-15.8,-37.82,87.4,-5.4,55.38,-2.32,62.52,35.4,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,6.1000000000000005,32.36,8.885825927734375,False,6.0
281.980268,-0.12,99.22,65.6,115.94,64.7,-8.98,51.74,5.54,-29.86,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-3.72,32.36,9.602027587890625,False,6.0
281.999986,-0.14,101.64,50.04,101.88,14.34,67.72,21.48,14.8,-12.3,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-3.4,32.36,9.865891357421875,False,6.0
282.019909,-0.02,53.120000000000005,-12.040000000000001,104.72,56.88,50.76,8.78,53.0,54.36,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-3.84,32.36,8.496312744140624,False,6.0
282.040036,-0.02,91.64,61.68,77.3,25.0,26.240000000000002,40.84,54.84,31.42,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-3.44,32.36,8.5905498046875,False,6.0
282.060144,-0.04,98.14,40.9,80.66,10.46,-39.78,11.44,41.44,37.58,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2.22,32.36,9.828196533203124,False,6.0
282.08003,-0.02,102.78,-1.7,85.10000000000001,-10.58,1.76,28.64,-3.16,26.84,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,11.06,32.36,10.205144775390625,False,6.0
282.100008,-0.02,89.4,28.84,48.96,48.94,80.60000000000001,4.92,36.84,1.26,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,10.98,32.36,9.639722412109375,False,6.0
282.119931,-0.06,52.660000000000004,27.080000000000002,92.78,36.46,77.3,0.7000000000000001,61.72,23.0,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,32.36,9.1936669921875,False,6.0
282.140261,-0.14,66.84,26.86,59.9,19.44,92.32000000000001,-14.06,87.64,14.200000000000001,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-2.12,32.36,9.43240087890625,False,6.0
282.159906,-0.1,82.10000000000001,11.14,52.84,-32.68,90.46000000000001,12.46,76.7,11.1,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.02,32.36,9.451248291015625,False,6.0
282.181795,-0.02,76.84,11.22,71.66,13.94,84.36,13.14,63.300000000000004,9.26,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.2,32.36,7.7863935546875,False,6.0
282.206058,-0.14,53.9,52.5,67.76,15.540000000000001,70.02,26.92,70.28,41.46,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,7.24,32.36,8.860696044921875,False,6.0
282.219915,-0.18,68.52,-2.9,71.28,29.060000000000002,69.9,30.66,79.22,31.7,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.02,32.36,8.32668603515625,False,6.0
282.239894,-0.28,47.4,55.4,59.1,58.120000000000005,55.06,56.76,62.24,54.92,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.02,32.36,9.068017578125,False,6.0
282.259928,-0.26,50.9,9.82,68.64,12.42,83.16,13.16,71.26,16.64,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,12.3,32.36,8.697351806640624,False,6.0
282.282596,-0.12,24.78,54.46,51.58,47.12,46.480000000000004,46.58,53.6,48.54,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-2.66,32.36,9.576897705078125,False,6.0
282.299921,-0.06,35.24,-10.040000000000001,60.72,40.62,46.96,30.8,57.620000000000005,36.42,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003,32.36,8.57798486328125,False,6.0
282.320234,-0.22,-18.76,59.660000000000004,-22.82,67.76,-23.38,61.04,-31.64,60.120000000000005,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.28,32.36,10.814544433593749,False,6.0
282.340342,-0.1,-64.38,34.0,-48.06,50.92,-78.34,56.42,-28.0,53.68,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-3.8200000000000003,32.36,9.790501708984374,False,6.0
282.360747,-0.2,71.48,45.58,54.28,32.0,22.02,29.5,5.42,40.96,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-6.62,32.36,11.317142089843749,False,6.0
282.380465,-0.2,34.28,15.780000000000001,26.02,12.74,3.34,13.040000000000001,1.62,13.780000000000001,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-6.62,32.36,13.761023193359375,False,6.0
282.400592,-0.3,4.14,-31.220000000000002,12.36,-19.28,0.74,-22.48,-0.6,-15.52,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,12.9,32.36,12.529658935546875,False,6.0
282.420663,-0.14,3.88,37.26,17.66,-25.560000000000002,12.02,16.580000000000002,2.12,-22.56,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.96,32.36,12.316054931640625,False,6.0
282.440456,-0.28,28.14,14.040000000000001,29.28,8.78,7.0200000000000005,4.92,4.94,4.46,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.66,32.36,12.39772705078125,False,6.0
282.460434,-0.06,27.38,5.92,26.560000000000002,4.18,3.0,-0.38,0.52,-0.38,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,32.36,12.378879638671874,False,6.0
282.480431,-0.3,19.48,7.42,14.38,5.14,4.38,0.54,4.88,1.96,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.92,32.36,9.5957451171875,False,6.0
282.500595,-0.26,25.36,48.160000000000004,12.24,49.88,27.3,45.480000000000004,38.28,44.06,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.62,32.36,10.0480830078125,False,6.0
282.520462,-0.08,61.54,-10.66,83.34,-10.5,87.42,-11.74,88.44,-20.8,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.62,32.36,9.061735107421875,False,6.0
282.540645,-0.2,40.82,38.96,92.2,31.28,113.04,22.7,115.02,36.56,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2.08,32.36,7.9999975585937495,False,6.0
282.560438,-0.06,15.58,40.160000000000004,74.9,49.94,103.76,51.2,98.88,54.18,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.18,32.36,9.746524414062499,False,6.0
282.58049,-0.06,33.52,-27.86,94.68,29.6,96.7,37.22,91.96000000000001,41.82,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,32.36,8.81671875,False,6.0
282.60045,-0.04,10.52,52.32,68.24,31.54,79.84,5.16,70.60000000000001,13.88,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,32.36,9.88473876953125,False,6.0
282.620799,-0.18,58.08,-24.52,72.78,-18.48,92.5,-13.84,72.0,-19.02,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.36,32.36,9.7967841796875,False,6.0
282.640555,-0.24,44.92,9.08,67.26,-13.68,90.2,14.34,74.24,15.8,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.4000000000000001,32.36,9.269056640625,False,6.0
282.660552,0.0,46.96,24.5,66.12,14.64,93.28,21.400000000000002,75.60000000000001,20.7,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.16,32.36,9.526637939453124,False,6.0
282.683628,-0.04,52.24,7.58,73.24,12.72,85.28,9.96,75.2,12.540000000000001,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.6400000000000001,32.36,9.60831005859375,False,6.0
282.703792,-0.22,44.82,0.42,63.24,8.26,84.38,10.72,67.48,10.8,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.46,32.36,7.717286376953124,False,6.0
282.723826,-0.24,22.1,48.26,52.38,49.0,62.1,50.0,56.300000000000004,50.44,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003,32.36,7.8869130859375,False,6.0
282.74373,-0.24,46.82,21.580000000000002,71.66,27.42,75.52,29.5,72.94,30.98,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.04,32.36,8.684786865234376,False,6.0
282.763727,-0.36,24.22,18.96,78.48,26.560000000000002,58.02,16.62,69.8,21.36,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.04,32.36,10.167449951171875,False,6.0
282.783835,-0.34,61.68,-17.900000000000002,83.54,-1.6400000000000001,41.74,-15.38,51.980000000000004,37.42,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,32.36,8.332968505859375,False,6.0
282.808024,-0.16,44.44,30.04,49.4,47.14,38.84,45.88,42.06,18.64,False,True,4,118.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.9400000000000001,32.36,8.8921083984375,False,6.0
282.828281,-0.12,50.96,12.06,53.74,15.36,37.04,13.74,51.86,0.4,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.9000000000000001,32.36,10.6260703125,False,6.0
282.848129,-0.28,25.34,-24.46,61.04,-17.42,29.26,-10.72,72.44,24.34,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.68,32.36,9.5454853515625,False,6.0
282.868201,-0.32,46.5,33.54,38.980000000000004,11.52,69.18,-8.1,68.60000000000001,27.84,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.92,32.36,8.471182861328124,False,6.0
282.888123,-0.04,72.24,50.54,37.2,32.46,68.92,42.0,47.34,20.900000000000002,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.72,32.36,8.4900302734375,False,6.0
282.911404,-0.04,65.62,2.9,51.300000000000004,5.14,71.44,11.540000000000001,60.14,12.540000000000001,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.08,32.36,8.980062988281249,False,6.0
282.928136,-0.32,49.96,-5.14,87.34,-9.88,66.58,-9.200000000000001,73.72,-8.06,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.4,32.36,9.70882958984375,False,6.0
282.948689,-0.54,69.46000000000001,13.0,62.38,13.22,48.480000000000004,-0.24,54.06,5.26,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.36,9.664852294921875,False,6.0
282.968111,-0.14,58.26,13.22,59.02,7.9,37.26,1.1400000000000001,44.68,3.92,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,6.0200000000000005,32.36,9.6962646484375,False,6.0
282.988572,-0.2,46.42,5.88,56.72,6.24,40.86,1.74,60.5,7.76,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-3.12,32.36,9.413553466796875,False,6.0
283.008309,-0.1,55.82,8.08,62.06,9.040000000000001,64.1,12.98,57.02,9.94,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.2,32.36,9.715112060546875,False,6.0
283.028139,0.0,49.38,7.5,60.2,10.58,50.44,7.9,53.480000000000004,5.04,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,32.36,9.765371826171874,False,6.0
283.048136,-0.24,32.660000000000004,3.12,59.94,32.46,44.02,36.160000000000004,38.84,32.36,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.5,32.36,8.866978515625,False,6.0
283.070525,-0.08,45.32,22.54,61.96,25.060000000000002,48.300000000000004,23.32,57.26,25.64,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2.88,32.36,8.91723828125,False,6.0
283.088129,-0.04,54.82,17.92,61.88,-6.28,50.68,-5.92,53.6,5.84,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2.42,32.36,8.81671875,False,6.0
283.108126,-0.08,47.74,37.74,42.1,14.86,24.14,40.94,17.92,37.74,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.4,32.36,9.43240087890625,False,6.0
283.128142,-0.06,31.720000000000002,34.94,30.94,23.0,-22.34,23.44,-23.7,27.52,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000001,32.36,11.549593505859374,False,6.0
283.148176,-0.1,-69.52,26.26,-26.66,37.44,-57.44,5.5,-52.64,13.24,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.88,32.36,11.49305126953125,False,6.0
283.168117,-0.12,135.64000000000001,29.82,86.16,-13.620000000000001,-62.82,21.32,6.82,-4.0,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.1,32.36,10.519268310546874,False,6.0
283.188967,-0.02,76.2,35.980000000000004,6.34,61.08,38.94,-7.9,38.82,16.22,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-4.42,32.36,9.840761474609375,False,6.0
283.208278,-0.18,48.64,34.12,45.86,-13.64,54.94,30.88,29.32,35.660000000000004,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.62,32.36,8.65337451171875,False,6.0
283.228126,-0.06,46.94,42.2,39.7,5.86,75.46000000000001,30.3,0.4,-14.120000000000001,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.96,32.36,11.53074609375,False,6.0
283.248123,-0.06,-22.06,3.54,9.22,31.34,73.82000000000001,45.46,37.300000000000004,39.24,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-3.8000000000000003,32.36,9.199949462890626,False,6.0
283.268176,-0.22,-37.34,41.72,60.42,12.76,21.8,12.74,63.440000000000005,51.92,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.72,32.36,9.664852294921875,False,6.0
283.288748,-0.14,60.72,33.68,31.94,56.36,87.28,55.56,13.46,-22.54,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.66,32.36,9.551767822265624,False,6.0
283.308837,-0.32,92.18,14.82,-25.92,37.38,78.64,-1.24,13.34,8.8,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,7.38,32.36,10.556963134765624,False,6.0
283.330429,-0.16,-8.9,59.4,54.84,-17.06,50.300000000000004,66.12,30.02,-31.8,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.5600000000000005,32.36,9.53292041015625,False,6.0
283.348868,-0.24,-1.08,53.14,109.24000000000001,-18.14,74.68,53.84,75.14,-7.38,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.8800000000000001,32.36,8.998910400390624,False,6.0
283.369273,-0.34,56.6,42.46,103.16,6.94,91.48,26.82,66.08,-7.5200000000000005,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.74,32.36,9.68369970703125,False,6.0
283.388843,-0.24,74.3,23.080000000000002,89.74,34.68,68.24,-21.8,60.52,27.26,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.9400000000000001,32.36,8.584267333984375,False,6.0
283.40884,-0.36,61.02,24.64,87.2,-12.540000000000001,73.68,43.44,69.72,-9.66,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.5,32.36,9.369576171875,False,6.0
283.428874,-0.22,1.9000000000000001,63.52,89.08,-0.42,70.66,-0.36,51.120000000000005,-4.08,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.24,32.36,10.180014892578125,False,6.0
283.448834,-0.1,36.88,53.5,81.38,-25.240000000000002,64.16,-31.54,39.06,-22.740000000000002,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2.08,32.36,9.614592529296875,False,6.0
283.46885,0.0,65.74,43.28,102.98,0.4,60.08,16.78,23.02,1.12,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.86,32.36,10.066930419921874,False,6.0
283.488846,-0.16,35.9,37.86,100.62,16.76,70.26,17.12,43.06,-22.88,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-4.18,32.36,9.514072998046874,False,6.0
283.508843,-0.26,49.84,66.66,80.64,27.22,90.5,37.74,34.34,26.78,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.28,32.36,8.163341796875,False,6.0
283.52884,-0.44,102.56,37.18,79.08,40.800000000000004,67.24,42.84,26.1,22.32,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,32.36,9.168537109375,False,6.0
283.548856,-0.42,80.84,22.42,92.46000000000001,42.38,50.38,13.200000000000001,37.08,19.56,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.04,32.36,8.2387314453125,False,6.0
283.568908,-0.18,72.64,34.08,86.04,32.480000000000004,51.120000000000005,9.48,68.32000000000001,24.04,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.46,32.36,8.634527099609375,False,6.0
283.588868,-0.14,73.04,-4.14,88.82000000000001,11.08,70.9,12.200000000000001,84.04,15.44,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.92,32.36,9.011475341796874,False,6.0
283.608846,-0.24,67.8,-15.38,94.38,-2.74,73.24,-3.74,86.60000000000001,-3.14,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,11.620000000000001,32.36,9.426118408203125,False,6.0
283.629159,-0.26,44.92,-3.04,78.76,28.240000000000002,69.84,33.12,72.38,37.38,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-7.22,32.36,8.848131103515625,False,6.0
283.650436,-0.1,-27.52,9.72,-5.42,45.78,2.94,46.18,9.14,48.28,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.14,32.36,9.828196533203124,False,6.0
283.668856,-0.18,29.92,52.68,7.28,21.16,7.88,23.94,7.88,26.42,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.42,32.36,10.83967431640625,False,6.0
283.68889,-0.32,64.86,28.900000000000002,6.72,-9.26,13.26,-15.860000000000001,6.34,-13.52,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0200000000000005,32.36,12.215535400390625,False,6.0
283.708849,-0.26,79.06,-9.34,4.0600000000000005,19.28,3.2600000000000002,43.34,3.56,32.660000000000004,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,32.36,9.111994873046875,False,6.0
283.728846,-0.28,53.5,53.88,16.32,39.28,46.08,46.36,12.72,44.0,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.88,32.36,9.85960888671875,False,6.0
283.754427,-0.32,28.72,23.66,25.44,13.32,109.88,28.82,21.5,13.5,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,32.36,11.2291875,False,6.0
283.769007,-0.32,25.66,17.36,21.62,-26.66,144.16,-1.4000000000000001,79.76,-15.860000000000001,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,9.620000000000001,32.36,10.267969482421874,False,6.0
283.790711,-0.3,111.66,-8.72,63.18,33.28,125.92,41.980000000000004,96.96000000000001,31.6,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.88,32.36,8.364380859375,False,6.0
283.808871,-0.28,134.22,62.78,66.28,-6.5200000000000005,106.86,-7.38,58.46,6.46,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.48,32.36,9.52035546875,False,6.0
283.828868,-0.3,118.66,22.44,69.36,-30.04,114.9,18.240000000000002,46.68,29.18,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-2.04,32.36,9.4449658203125,False,6.0
283.848846,-0.24,114.60000000000001,18.22,97.22,14.02,114.92,17.240000000000002,46.34,10.3,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2.7,32.36,9.470095703124999,False,6.0
283.870234,-0.08,108.62,19.400000000000002,95.92,13.38,97.24000000000001,14.780000000000001,44.72,4.32,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2.32,32.36,9.8219140625,False,6.0
283.890398,-0.26,100.76,23.06,81.04,9.44,94.82000000000001,10.8,21.54,3.8000000000000003,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.08,32.36,9.501508056640624,False,6.0
283.910377,-0.26,100.54,33.06,68.44,14.98,91.72,16.740000000000002,36.0,9.5,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2.32,32.36,9.262774169921874,False,6.0
283.930355,-0.14,97.78,37.2,66.52,13.58,73.2,18.18,55.22,10.56,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2.54,32.36,9.168537109375,False,6.0
283.952151,-0.3,98.02,24.86,65.56,9.38,57.6,15.38,60.300000000000004,7.16,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.22,32.36,10.06064794921875,False,6.0
283.970404,-0.3,92.52,11.98,73.48,-23.22,58.94,-18.56,63.76,-25.86,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.04,32.36,9.652287353515625,False,6.0
283.992145,-0.1,78.12,21.84,71.58,8.98,44.6,10.06,54.120000000000005,6.140000000000001,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,32.36,9.363293701171875,False,6.0
284.010843,-0.22,74.46000000000001,14.38,71.22,-22.68,41.76,-23.76,61.6,-27.42,False,True,4,117.0,3,0.0,0.0,0.0,0.0,0.0,0.0,8.28,32.36,9.60831005859375,False,6.0
284.030358,-0.1,64.52,11.68,77.62,2.36,32.76,9.76,58.4,3.64,False,True,4,116.0,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,32.36,10.255404541015624,False,6.0
284.051653,-0.08,27.22,36.88,44.5,52.42,-40.32,48.34,5.08,44.24,False,True,4,116.0,3,0.0,0.0,0.0,0.0,0.0,0.0,8.18,32.36,8.27642626953125,False,6.0
